"key","mode","time_signature","Artist.Name","Class","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"7","Minor","4","Balmorhea","Alt_Music",4.91767362841368,-1.13453006044616,0.355322776327081,-1.12140442928912,-0.407395596951507,-0.632566311759088,1.48780067660982,-0.24592626024695
"7","Major","4","Movement At Night","Rock",-0.683632213519177,-0.770388518608094,0.802642335839518,-1.0869029539097,0.742843016965286,-0.550727464928222,-1.61820459508078,0.746229748678751
"4","Minor","4","Mike WiLL Made-It","HipHop",-0.764057716759107,0.605135192062243,0.582917267071223,0.604578540239314,-2.21842115611584,-0.323743266193584,-0.231169380661273,-0.850363111691345
"2","Major","4","The Maine","Rock",-1.26973324487286,1.34946242643274,0.489896983529658,0.0129223254821852,0.91365320750326,0.228553442307377,0.474854006801649,0.228245079419659
"2","Minor","4","Kelpe","Alt_Music",4.99665059598086,-2.59801653301281,0.500041200263167,-0.878823938929628,-0.746475510774768,-0.39823177974017,1.08895434635408,-0.413181926427994
"8","Major","4","The Strokes","Rock",-0.611224254222591,-2.35554370045698,0.194793029567737,-0.112064560630152,-0.465251951821637,0.544725799946377,2.05633099014358,1.05852880596948
"4","Major","4","Boy Bjorn","Rock",0.0670009924787888,1.11220859140156,-0.812695602870631,-0.640560997099445,2.04428060983324,0.614696290407787,-0.0360830461755062,-0.226659136355357
"11","Major","4","Alan Jackson","Country",0.561044669529167,1.64224829158763,0.350453102552271,1.11731773291711,0.0446730259569802,0.727615418894205,0.27112950894207,0.792483607178805
"1","Major","3","Unprocessed","Metal",-1.46831569490196,-2.12329281911549,-1.72487066452978,-0.574023136790489,-1.56393222708079,-0.905950616943728,0.660469881981965,1.73121167213324
"1","Major","4","Finch","Rock",-1.06050764559525,-0.865450204720759,0.760804737326896,0.0501300674147616,0.183927922145915,-0.149854109833439,-0.449334365960795,0.925518687076497
"6","Major","4","Big X","Rock",-0.368524004604728,-1.20007976778626,-0.538808802244655,0.1859716970555,0.408609637179106,0.561711568611412,-0.506346822619582,0.583436581047398
"8","Major","4","Death From Above 1979","Rock",-0.9946674144157,-0.11155437471702,0.310921496379882,0.452472205621802,-0.890870573309197,-0.50707163016697,-0.159510174899228,-0.1884689054232
"8","Major","3","Harlott","Metal",-1.0901372822486,-2.41388070860163,-0.517735127382857,-1.09212718485932,0.385717254290481,0.346672064211714,-1.808500704563,0.470139124652718
"7","Major","4","Glen Campbell","Country",-0.0398768785589173,1.58265360202016,0.325255768609585,1.05221903590766,0.569068873365598,0.907231045615568,0.549938414808918,0.911272706011498
"9","Major","4","Sonic Boom","Indie/Alt",-0.0718278039963767,-3.29689267468293,0.373350041441247,-1.52344589129557,0.0788816493290866,-0.735585693137472,-1.96517638764988,-0.867121523194375
"2","Major","4","Anthrax","Metal",-0.719878143827902,0.130574546396055,0.449608783061998,-0.706990862423117,-1.29095560167261,0.0183891059313188,-0.138904804062206,0.449909014726184
"7","Major","3","≈™la","Pop",1.54164670573778,0.895298343370004,0.345125074427666,-0.231234864140574,0.627651768701011,0.943129597296624,-0.398832461286123,0.147147348022346
"11","Major","4","Porno for Pyros","Rock",0.321649642076151,0.12366953279702,1.30140777176383,-0.301381439636055,-0.087461464474917,0.425078795909246,-0.121494227070836,-0.236925247005131
"2","Major","4","Kadinja","Metal",-1.49093729715894,-0.683080447208136,-0.398978679385553,-1.76795862082077,-0.55020731602837,0.569675278033329,-1.54117237315497,1.51226808825291
"5","Major","4","Blac Rabbit","Alt_Music",-0.958934186651473,-1.35125750925341,-0.273141509897881,0.394660498979658,0.40882102231697,0.105102672781881,-0.36075098937638,-1.06110045154272
"2","Major","4","G. Love & Special Sauce","Blues",-0.988034563309748,1.37614360321057,-0.566813936327459,-0.535524408529355,1.54646307002489,-1.07090632339132,-0.610027040221435,0.0593407237089964
"4","Major","4","Afterglow","Metal",-1.68403010304396,-0.400689778021427,-0.490915795670547,-0.365548885101237,0.829283696737414,0.78214616821296,-0.00364288096851332,-0.144438700140262
"6","Minor","4","James Arthur","Pop",1.81531716036624,0.738219945177157,1.37405929327964,-0.802921226881036,0.310664342332479,0.851486947238337,-0.3167828103564,-0.0245713664192878
"9","Major","4","Knesiyat Hasechel","Rock",-0.586885603267026,-0.307479961597681,0.592382447227382,-0.512962086725765,0.715539125854948,-0.403257202503679,-1.01976358643485,0.182599068642717
"5","Minor","4","Times Of Grace","Metal",-0.640157341959096,-1.75896856337991,0.0121732958615778,-0.722784935625309,0.474605925374925,1.13655930509737,-0.38304181518442,-0.996152414821606
"9","Major","4","U2","Alt_Music",-1.63104691911372,0.0382654694599655,0.930515866268946,0.922525871136076,-0.180603375587353,0.295604621028424,0.228705907960648,0.181568682736064
"1","Minor","4","Bloc Party","Rock",-1.85415990201604,-0.409045909620432,0.729436644951554,0.416329566538029,-1.41067037385438,-0.150694349575186,-0.63715661501954,0.486653347936625
"3","Major","4","Gene Hart Trio","Instrumental",4.59473702422144,-0.814505388496965,-0.400273064032642,0.820333850396791,-0.458444758978904,-0.388964652661487,1.02326085587461,1.12968139735329
"1","Major","4","Bob Marley & The Wailers","Rock",-0.435380329127604,2.81900760565184,1.05548795382589,-0.736310396411821,-0.25469096268698,-0.0658538157235728,0.940106278497218,-0.616188383342085
"5","Major","4","Maria Theresia von Paradis, Jian Wang, Göran Söllscher","Instrumental",6.53510111795907,-1.2990133141387,-0.739428081431815,-0.588875258554254,0.165292421485425,-0.133746315376228,0.245048607636326,1.35084525058408
"11","Minor","4","Electric Six","Rock",-0.872519246383697,0.569725832309999,1.35344193824119,0.0136055557905702,0.0707556538825724,-0.464640118724122,0.359401151434348,0.278884897712787
"11","Minor","4","Kalan.FrFr","HipHop",0.533313017724606,0.741755834040215,0.713634228609394,-0.42277900626579,-0.101704954212964,0.356612423339077,-0.181482287315708,0.242863653152609
"6","Major","4","Jensen McRae","Acoustic/Folk",0.928801918207697,0.308840248860775,0.523904477033793,1.62792264144579,-0.646463077295953,1.2004848103734,-0.143027602825257,0.506207840719287
"2","Major","4","Larkin Poe","Blues",-1.07602816389576,0.0779192336339233,0.290710266647186,0.652012613381029,0.207466784128635,-0.793727232675982,-0.652741225486538,0.151012293590922
"9","Minor","4","Luc Brooks","Instrumental",5.25813271455332,-0.428263643508537,0.179585407667136,0.495867635564553,-0.888948670416979,0.396647195133691,1.51302523516544,0.839043462193715
"8","Major","4","Apoorva Krishna","Indie/Alt",2.91403519599543,-3.16863575179308,-0.838274982644482,-1.43047765025849,0.491298811593262,-0.157802079568535,0.117353363764263,-0.559446179595406
"7","Major","4","Glenn Astro","Alt_Music",0.575803063304099,-0.2019810476136,-0.319422677507617,-1.00150881627265,0.289855938310503,-2.47891585726102,1.64868013795908,0.274322192116629
"7","Minor","4","Lanai String Section","Instrumental",6.21762158172573,-1.70093836033096,0.190873476340655,-0.0532270015003766,-0.678984307923148,0.380472330937292,1.00706031525476,1.35333127182163
"9","Major","4","INXS","Rock",-1.38678566162127,2.14531751547418,0.185873425827582,1.14080011332051,0.713697675464541,-0.571668270731264,0.163661212565826,1.65403938280163
"7","Major","4","Champion Jack Dupree","Blues",-0.904732045702731,-0.179152133141164,-0.482476702443005,1.65205935561589,0.375993216264201,-1.13303646974107,-0.0970685615416127,-1.30657395881638
"2","Major","4","Penfold","Rock",-1.15438817765813,-2.35243348386812,0.442169811416887,0.433620729562939,-0.56619314619462,-0.222193506090998,-1.61244927204081,0.251584676913629
"5","Minor","5","Radiohead","Rock",1.81374035022425,-1.12705506276558,1.72847285090586,0.184624140762943,-1.0000052431433,1.26913550560974,-0.472885698582279,-0.680533196792572
"8","Major","4","Twenty One Pilots","Pop",-1.46182918103907,1.78559170670783,1.27042689454182,0.330583466884352,0.526180038305448,-0.442198194300713,0.664595426431378,0.361878403855988
"8","Major","4","Eliad","Pop",-0.861230838878106,0.397928020569551,-0.577199830346473,-1.04099758333887,1.24091863139439,-0.237398019638599,-0.543695265514058,-0.0372574175188731
"8","Major","4","Plini","Metal",-0.158763193467088,-0.885327160593703,0.400917449990669,-1.24184220746965,0.413607066153055,-0.999862517199171,1.29559515121792,0.596719994572527
"5","Major","4","Quaker City Night Hawks","Blues",-0.518713589591662,-0.815918956730187,-0.00564417437244963,-0.82997113707478,0.817248197567881,1.24735145898654,-0.2365056498388,-0.640381528423214
"1","Minor","4","Malkat Haplakat","Indie/Alt",-0.223751465492017,-0.315654218911415,0.0932791543113731,-0.532509636235315,1.06740101305995,-0.912867285832133,-1.36323389502796,0.00694215483451621
"5","Major","4","Maximo Park","Rock",-0.248323393171807,0.860168575336424,1.18291483243272,-0.466142532089509,0.554863528639991,0.171438878523706,0.17584240150589,0.155892278516438
"9","Minor","4","Sarit Hadad","Pop",1.18272206539342,-0.768788960700609,-0.0732834239321351,-0.555920338001394,1.36181407401504,-0.0303229991493419,-1.98352197242324,0.250103365042611
"10","Minor","3","Eric Gales","Blues",-1.17309367179327,-1.20040527889147,-0.098391808891214,-1.05718234032347,0.696643348502331,-0.12258323162421,-0.355648068664799,-2.31930814128118
"9","Major","4","Gemma Griffiths","Pop",0.185064991160777,-0.595443140751901,0.486336503122719,-1.08160597697874,0.474078246627418,-0.597218159346407,0.113253949936253,0.757947941603877
"7","Major","4","Yehudit Ravitz","Rock",3.91777501029338,-0.227871531870257,-0.213300514686144,0.518196814886951,-0.268092071795232,-0.694961738306977,-0.387104963194091,-1.98496003090335
"5","Major","4","Oscar Peterson Trio","Instrumental",3.34432707355315,1.51038725712024,-0.587269845080463,1.5570710380248,0.622232552373058,-0.0381815897608754,-0.148934160012477,-0.24746717641179
"4","Major","4","Trophie","Indie/Alt",0.604628956028361,-0.0212770092230731,0.490041568561148,-0.0458651425403267,-0.266746887669647,-0.439127032222319,-1.18961652876489,-0.269476345878425
"9","Major","4","Scorpion Child","Metal",-1.74860378638262,-2.41630776033062,0.246077410736053,-0.0789324548215583,0.190016039931743,-0.107899458931028,-0.356819663351226,-0.125147479595821
"2","Major","4","Willie Nelson","Country",2.21450573619082,0.110341020150078,0.918381047991386,0.216218059187125,0.185212830071155,1.17765008828839,-0.481533156419265,1.3704138894421
"6","Major","4","John Henriksson","Instrumental",5.71405414879172,-1.04283924279786,0.252671507256363,-0.611997885574525,-0.222983167925236,0.502911038481268,1.15379794543844,1.7325320138674
"10","Major","4","R.L. Beats","Indie/Alt",1.42973014341684,0.950466030863951,-0.151960918449409,-0.679457044072772,-0.0995622796827835,-1.29624298047828,0.171341993201904,0.224666510151016
"8","Major","4","Tame Impala","Indie/Alt",-1.81778773859068,-0.824405296667354,1.36782729679572,0.014419479261094,-0.21264286140876,0.260994420257449,-0.360498207715266,0.0676421451770601
"2","Major","4","Liza Anne","Acoustic/Folk",2.18418636568459,0.113359019584015,0.548505911413047,1.34557951853868,-0.360476235495927,1.11081930617932,-0.876192426475697,0.830566526089871
"7","Major","4","Altered Five Blues Band","Blues",-0.793407277128684,0.960720397682198,-1.24094032054993,0.051387240726711,1.51009267240702,-0.242033135860431,-0.133310543063817,-0.258155446536462
"9","Major","4","Yuni Wa","Indie/Alt",-1.05608555254638,0.556196165053855,-2.58078312762932,-1.33756611738653,-2.79669152382219,-2.2918540734086,1.48702054601245,2.1568914709995
"1","Major","4","Sarah Proctor","Pop",2.83313124347864,-0.0801327947978655,0.721733419128183,0.262698352112474,-0.639160909347849,0.507979742717929,-1.2746564633359,-0.990413653322468
"10","Minor","4","PVRIS","Rock",0.00443135257602708,-0.758536644832419,1.53968215812266,-0.810463336964021,0.189171003941433,1.10799594579382,-0.727211181052833,0.843093972711962
"1","Major","4","Young Stoner Life","HipHop",-0.572040357436846,0.249251150665203,1.41058044871824,0.166331428527717,-0.886098733462991,0.251518527124044,0.204517075786599,-0.352238659927074
"11","Minor","4","Cold Cave","Rock",-0.249206574607378,-1.14337947886945,0.342582643777205,-0.912445185033399,0.814750611471474,-1.74718863540989,1.59410705058738,0.542400647188141
"3","Major","4","Memphis Minnie","Blues",3.60504953359893,1.87023350848648,-0.292561611199908,-0.517184112248693,0.67121114714283,-0.664828851820191,-0.0668530271670827,-1.27829288379104
"11","Major","4","Backstreet Boys","Pop",-0.749256856730056,0.213805584873818,-0.778740836645883,1.10279707975916,0.784060773830963,-0.784286935672274,-0.810267355491029,1.94095851029473
"7","Major","4","Rammstein","Rock",-1.20364010727591,-0.900950311006486,1.95629468782582,-0.777158046109835,-0.596768454769573,0.101159362724254,0.977143943678093,0.201957356496004
"7","Minor","4","HUNNY","Indie/Alt",-0.860048630727059,1.44854619937284,0.579075974965897,0.00829921896057736,0.781339415050382,-0.740511028888041,0.429602421126069,0.265453678646265
"6","Major","4","Coal Chamber","Metal",-1.28931668677543,-0.996135266330677,0.774260346510191,-0.101273997719232,-0.385613461915273,0.936863574775272,-0.155228241572868,-0.116303874109729
"11","Minor","4","Fall Out Boy","Rock",-1.65458066438684,0.514214825785049,0.425113223355876,-0.391187424117917,-0.387052637998481,-0.689307911342495,-0.416638814319769,1.21966323877311
"2","Major","4","Kathleen Edwards","Alt_Music",-1.20248615331805,0.326638870319242,0.548402211749466,-0.199900990814907,0.616577489000105,-0.207042188243048,-0.0251871744143066,-0.490618368819989
"1","Minor","4","Itay Levi","Pop",0.0449856972140155,-0.733057764340732,0.0279625562014068,0.430059698465424,-0.528610611047938,-0.462592470318889,-0.965933673709985,0.158191417919941
"3","Major","4","Rotting Christ","Metal",0.1500059505331,-2.45621491590345,1.37924186800464,-2.05518907854002,0.13300093020383,-0.668245874869215,1.05642638845665,1.08562474208004
"5","Major","4","The Oil Barons","Indie/Alt",-0.736521295833864,-3.35968520030847,-1.12386017614094,-1.05338092024901,0.0199261315894328,-0.264464181496114,0.624368271916746,0.0300688678151844
"11","Major","4","Yuppies With Jeeps","Indie/Alt",1.51802859715075,-0.410099601265722,-0.323503450979432,-0.361977961333574,0.800632705669528,-0.965259824192479,-1.85008720949146,-0.469328376686712
"6","Major","4","Bon Iver","Indie/Alt",1.03531209773703,-0.720575936827321,1.06570466756598,0.609025809609263,-0.444153609434076,1.15108989349708,-0.557888331951417,-0.173735349336292
"4","Major","4","AC/DC","Rock",-0.658739432337417,-0.866763897112901,1.67816301574749,-0.48361882698184,-0.255792207288291,0.365661709479497,0.0984541341708979,0.207086564946508
"5","Major","4","Jo Dee Messina, Tim McGraw","Country",1.74262442978832,0.0228346265334759,0.547582898829974,1.61908518584668,-0.483231387063287,1.45092072468,-0.610414730092955,0.755629891622538
"3","Major","4","Survivor","Rock",0.312587133448657,1.14773620831374,0.58180632514305,0.17729418184651,0.504409112301475,-1.03395032003725,0.291511990483878,-0.275373720952656
"6","Major","4","Gurr","Indie/Alt",-0.28750113139314,0.288530180588451,0.309442325570483,0.111954996694738,0.660786157842932,-0.594282806407913,-0.546435139287433,0.0716790925036553
"4","Major","4","Yehudit Ravitz","Rock",0.545242251344428,-0.833516136709741,-0.17724671878606,-0.326834838347034,0.423694997576025,-1.49517169133946,-1.00207099601212,-0.964494877955497
"5","Minor","4","Vokonis","Metal",-0.131665590873587,-2.97355209722644,-0.0564688411933008,0.201806002117522,-0.0379203194092029,-1.32410978687842,1.04240423935728,0.814739353604931
"6","Major","4","Pop Up!","Indie/Alt",0.218687921303204,0.172391067105101,-0.61981520624554,-1.0688683181037,-0.651938448760211,-2.20338543823333,1.54637559324237,0.736473712680189
"5","Minor","4","Vintage Trouble","Pop",-2.09114850509372,-0.579389796705868,0.096045554554615,1.33472018885018,0.105449891191923,-0.849074739944843,-0.480669573780234,-0.00218463525935564
"2","Minor","4","Liam Gallagher","Rock",-1.47703926783301,-0.927887576296195,0.420477618634268,0.114727552922842,0.310871981215549,0.494640986254537,0.154244428919545,0.604554778818751
"7","Minor","4","Des Rocs","Rock",-1.47274877552123,0.131164764937597,-0.51939669654979,-0.860341482253042,0.108084359025662,1.23867695587453,-0.240668479978566,0.952758447430541
"5","Minor","4","Combichrist","Metal",-1.85030380711168,0.202411298095526,-0.130356184626405,-0.0769586825422313,0.826973145189979,-0.152946667300389,0.0846242566511945,-0.226305048030903
"1","Major","4","Kate Tempest","Alt_Music",-1.15240290187711,1.95451851573153,-0.718342251993726,-0.704483799328499,-0.412404047781309,-0.999569760027869,-0.517330110190636,0.235750759636636
"9","Major","4","Black Pool","Pop",1.20413489399538,0.581391195145391,0.304373589760353,0.530389423380579,-0.222764070034702,-0.224119962545876,-0.772708148370362,-0.94648399433445
"2","Major","4","Sierpien","Indie/Alt",0.221723246533431,-0.0270168509393361,-1.66750339156464,0.221703120524796,1.30574834903622,-1.1010837943091,1.59890179193624,0.329539345706154
"9","Major","4","Sucker","Acoustic/Folk",0.0013976521652122,0.481284604666846,-0.206023604183664,2.63586663241705,-0.045466060472059,-0.327565279525474,-0.0464577151686388,0.434722829164643
"3","Minor","4","alexmaax","Indie/Alt",1.9453912792493,-0.382734300753954,0.0959317656266903,-0.294865836851692,0.623144029072569,-0.727685828573535,-0.326817564068146,-0.480560395583107
"11","Major","4","End of the World","Rock",-0.303734486183169,0.0930803921346755,-0.35598482078295,-0.955387173144129,1.00501141123422,1.17580862522276,-0.328161553753009,0.56475268656119
"4","Minor","4","At The Drive In","Rock",-2.10302910676178,-2.22843749684219,-1.41257144391595,0.536681243380509,-0.672129591085631,2.19442351884254,0.0902339741036689,-0.670061377346676
"1","Major","4","Volumes","Metal",-1.53702454105356,-0.325338001614507,-0.497775148714965,-0.411502948695792,0.55739096349622,0.486748671914988,-0.509127280173588,0.535223248429173
"7","Major","3","Matt Andersen","Blues",0.718632114690925,0.360177809067473,0.628199660535699,-0.878781759103809,0.594146020409222,0.0670831231922872,-1.36816532376504,0.220604650167278
"7","Major","4","Mötley Crüe","Rock",-1.57735230033593,0.929704269922685,-0.244660544495489,1.41511382589076,-0.0914674895584276,1.70016726541588,0.917994535742005,1.1013959128123
"5","Minor","4","Jatin-Lalit, Asha Bhosle, Udit Narayan","Bollywood",0.701343235985974,1.3804923065393,0.242611502437234,1.01136871187889,0.728401792218181,0.405330051357912,-0.815819110294431,1.54783246321783
"11","Minor","4","Frankie Goes To Hollywood","Pop",0.425748846258964,1.51703516455789,1.39798125007729,-0.0217080774856396,-0.0380882144649847,-0.187620282852321,0.725532620337818,-0.858811017397635
"2","Major","4","Bon Jovi","Rock",0.917516316699056,-1.00677180993289,1.87947290515521,0.0343284656262511,-0.807158230630629,0.914740774925235,-0.244729482665053,-1.07478954945995
"8","Minor","4","LUNA","Indie/Alt",-0.350312854357177,1.43722972895146,0.0935196951507938,-0.0170025736961853,0.396275226387007,-0.365579417639696,0.0579835061971955,-0.273868920710888
"1","Major","4","DED","Metal",-1.72062852092704,0.303695625112626,0.128090076189272,-0.586085942202957,0.232751884545438,0.571431644624898,-0.195573025749349,0.649777967935932
"1","Major","4","Laney Keyz","HipHop",-1.63744788500829,1.28041069280049,0.156357211803807,0.425691795591003,0.389106603989565,-0.513901883533334,0.178890245837167,0.141939041908356
"6","Minor","3","Ravid Plotnik","HipHop",1.52068281510653,-1.48824892265413,-1.31455881662242,-0.869087897872934,0.511005852635165,1.92618842189576,1.81343238193936,-0.770719876833061
"11","Major","4","YONAKA","Rock",1.44054619654488,0.579156484375232,0.868371656608529,-0.0654292990249374,-0.0662444680476665,-0.0341905772128677,-0.640840272882873,-1.1234277265188
"11","Major","4","The Killers","Rock",-1.64295985292365,-0.144468544679327,0.424413906691762,-0.296502867480866,0.472797293425147,0.689339299565231,0.177706716352875,0.0300375621799037
"1","Minor","4","Jake Bugg","Rock",0.857682303142692,-0.479782024783698,0.491447500847801,0.230715318760608,0.0465051635344231,-0.119713199632821,-0.643486047106427,0.0317012224600474
"10","Minor","4","Borai","Indie/Alt",-1.4039716116688,-0.220107052731811,0.784219139020314,-0.141377155297673,0.292617392334511,-0.985364151669633,-0.154187675670027,-0.225588097521127
"6","Major","4","New Sylveon","Indie/Alt",-0.651721759076098,-1.04018724952388,-0.325003554559493,1.89078315880329,-0.0616645948410007,-0.0405816433545801,-0.611981807421579,-0.427481661728526
"4","Major","4","The Flower Kings","Rock",-0.513958071110089,-2.26517437215399,0.122140589861578,-0.741345787824546,0.307627135458878,0.155937298087924,-0.823605962900481,-2.11140257215594
"7","Major","4","Between The Buried And Me","Metal",-2.24298994452478,-2.36957660327907,0.224552013283281,-0.740234334474899,-0.854363480190042,0.350905036062911,-0.683684032219316,-1.19414387661819
"7","Minor","4","Travis","Rock",-1.44992453788228,-0.247434085275463,0.166003244097163,-0.628907486311906,1.18855194229107,1.78235285037638,0.641277570576167,-0.0654822350871755
"3","Major","4","Young Clancy","Alt_Music",-0.974071911802579,1.59225822117618,-3.30112873644792,-0.211711053794569,-2.52545718987667,-0.294791802934234,-0.87268613889625,0.332673549248242
"2","Major","4","Lil Nas X","HipHop",-0.32569123416193,-0.751204969445105,0.589562063314759,1.27881728712238,-0.945227369518176,-0.0474525158267605,-0.796351291071165,-0.190341309403078
"7","Minor","4","Rhodes Rodosu","Indie/Alt",-1.39435821751708,-0.10884230709535,-0.670007244711325,-1.29847637131812,-0.507069842511587,0.582643173540092,-0.81537575664522,0.433615937101607
"7","Major","4","Polo & Pan","Indie/Alt",-0.181418894603707,0.25498873993582,1.15658885056842,-0.164611588710998,-0.183255473865785,-0.102829594961979,0.747344368998696,0.711274693348182
"7","Minor","4","Jan Harbeck Quartet","Instrumental",4.04492505514715,0.705822258493155,0.163105204673344,-0.075753916454781,0.572011878298335,0.518794412309975,-0.0258967390077666,1.25185990220729
"11","Major","4","VRSTY","Rock",-1.43849688384668,-0.760606367345526,-0.989953993539299,0.439758829957985,-3.08693289125758,-0.4199124950085,-1.53888511566933,0.492967076389754
"2","Major","4","Jerry Garcia Band","Rock",-1.51016066659084,-1.74088287837319,-3.12640775802384,-1.57726632180188,2.14033130443298,1.80460608990144,0.512564356820488,-3.0411802551123
"10","Minor","5","Lo Greco Bros Quartet","Instrumental",1.33216883341985,-1.09224268011463,-0.790288919829191,2.56591432476697,-0.437451366512764,1.13858751172589,-0.781055975680195,0.474842262046925
"9","Minor","4","The Fall of Troy","Rock",-1.74191814460561,-1.385952021699,0.557324454470889,1.4469733752162,-0.633922314979767,0.532711137585396,0.10959526614156,-0.349421014514718
"5","Major","4","The Damned","Rock",0.389409176736743,-0.604559062465313,-1.3120340661435,-0.353059472924779,1.30614167661107,0.668907170276675,1.14037642942879,-0.756237510487154
"9","Major","4","Atreyu","Rock",-1.31803419627982,-0.484207678142775,0.938434010023379,1.52661532455633,-0.957658222779443,0.24185550401791,-0.242193183863753,0.453362818476708
"2","Major","4","Architects","Metal",-1.44998694016822,-0.651419251184114,0.991798053937812,-0.31756493369387,-0.0612085514846805,0.310018230282491,-0.622506764213443,0.409635216310778
"2","Major","3","Mauricio Hernandez Monterrubio, José Isidoro","Instrumental",3.18406672738645,-0.0501501519431524,-0.0772961168218274,0.729630735912617,-0.544011955473795,-0.263215999866134,1.07702984041958,1.6820602176566
"9","Major","3","Omar and The Howlers","Blues",1.11145296552857,1.08611828387846,0.257866517611672,0.121810614585884,0.583819798609165,-0.241713131004553,-0.833958563367656,-0.0695515455764296
"9","Minor","4","The Civil Wars","Rock",1.99506408928909,0.991425747663078,1.02818739712937,-0.651610656089642,0.0126974074733752,0.539562814979398,-0.151657946841242,-0.887168670715788
"5","Major","4","Hundreds","Indie/Alt",4.62741439457874,-1.39109285388809,-0.0887535050061159,-1.10955068452574,-0.687826110107202,-1.00726944859555,0.710709154433792,-0.660933428636286
"7","Major","4","Editors","Indie/Alt",-2.04589340728205,-0.255653118626987,0.3155801445261,-0.247618225966543,0.416878444407611,0.332864826747831,0.414766567568599,-0.718707629976497
"1","Major","4","E-Z","HipHop",-0.709623530080636,-0.15764578866891,-0.918937805284242,0.788253383984656,0.595788456225739,0.365615872111605,0.424542358306782,-0.933295064747422
"9","Minor","4","Justice","Alt_Music",-1.9343899531841,-0.0567540846587943,0.463023189966986,-0.655862178450851,-0.51015186974962,-0.326420103051682,0.988316821945939,0.660493034463482
"10","Minor","4","Blackbriar","Metal",-0.803537272037161,-1.2747075573428,1.21448121597817,-0.636591053932307,-0.139647986321651,0.302423005052397,-0.846446343913068,-0.0459892557538721
"5","Major","4","Little Walter","Blues",1.42066362764662,1.63690580630998,-0.747904022487673,1.54105469403737,0.0631713561251218,0.282049990400685,0.884275536577934,-1.73217619224959
"2","Major","3","Little Sonny","Blues",0.282218169869992,0.765053891541141,-1.34806618798128,0.284569695048317,1.59307713436819,-1.85248844072156,-0.883527757925765,-0.841086688522263
"8","Major","4","P.O.D.","Rock",-1.31796564549106,0.314348741633377,0.508063883755594,-0.805118027980273,0.442138246147242,1.511719266624,0.94710098044714,-0.322090527508175
"4","Major","3","Merle Haggard","Country",3.44248028160426,0.891103108908711,0.599442688033678,1.22453116805365,-0.716299817451308,1.21461737573687,-0.46823424016492,-0.0504325068266638
"8","Major","4","Robert Wilkins","Blues",3.27481760176509,-0.370278853546046,-0.490710114029499,-0.180102188489139,0.599577816976188,0.399229389062109,-0.384204265715175,-0.530792383305762
"1","Major","4","Fibre","Indie/Alt",-1.60068228964233,1.34523320134981,-2.76970103330998,-1.76606770964474,-3.34428570219891,-1.17233177355969,-0.251312963640204,1.40700618035895
"4","Major","3","Becca Mancari","Acoustic/Folk",3.16337349981502,-0.0593662022125619,0.570785482373091,1.83790742138739,-0.614017226186296,1.32455626549185,-1.04540495870246,0.27241451411732
"1","Major","3","Cannibal Corpse","Metal",-0.637304757990085,-1.06970736902773,0.670611453842981,-0.647987730539079,-0.275061918538097,-0.834930344537678,1.32186043983765,1.86107279997443
"4","Minor","4","Astronauts, etc.","Indie/Alt",0.951402050800352,1.07745718668047,-0.425383702744352,0.933267061257863,0.436481672182157,-0.989619659056088,0.580272749399436,-0.593592214562038
"11","Minor","4","otta","Indie/Alt",0.839197383064355,-0.51042082696639,-0.0426163729803338,-0.0649162205880838,0.670708680668751,-0.0841436207993086,-1.73057301162556,0.16945213466658
"9","Major","4","Jagwar Twin","Pop",-1.31938947824811,-0.647447959591136,1.03674224368963,1.76918556309578,-1.06689226393824,0.249202894481675,0.156840685670775,0.00948693869498746
"7","Major","4","Vundabar","Indie/Alt",-1.45783035163912,-0.0742312831261133,-0.835722800657924,1.33770822030897,0.591938991747425,-0.65169213503561,-0.0721184888696369,-0.47794070320165
"7","Major","4","Conner Youngblood, Nylo","Acoustic/Folk",0.87999011267365,-0.336749202216725,0.0026329137440434,2.69855807910711,-0.829072533639961,0.19713029541217,-0.613454454184261,0.368535248072969
"2","Minor","4","Marcus Miller","Instrumental",5.03433657517002,0.22176610778843,0.298676920707339,0.37847544149557,-0.505114497604078,0.556965231560812,0.201983352237517,0.588485212335147
"9","Major","4","Jasmin Moallem","HipHop",-0.35942066025089,0.318955466932728,-0.152959523315326,0.276523116941457,-1.09546031992322,0.27512785973172,-0.166701063248981,-0.615908885794363
"1","Major","4","The 1975","Rock",-1.39303479995572,0.654656466000067,1.77365267980185,0.00180580563258848,-0.0147030143099403,0.0203298352289842,0.340342112800954,-0.0394458817212888
"2","Major","4","4 Non Blondes","Rock",-0.0640156481734567,0.347744361863729,1.9218539442756,0.0887949257868643,-0.612241032032603,0.455611580885761,0.885922441982963,-1.17725570938035
"5","Major","4","Bashar Murad","Pop",-1.14565593748121,0.218858713429917,-0.216922655715816,-0.647525294960339,1.21168464230167,0.136647496632502,-0.264273155329019,0.68202800027195
"9","Major","4","Holly Humberstone","Pop",2.32754379218794,-0.121631540752636,1.16911559657092,0.964067706169665,-0.741684069891115,1.21299682269834,-0.524404720528707,-0.238650407673367
"9","Major","4","The Derek Trucks Band","Blues",-0.641869134481599,0.179992001075672,1.18953746240595,-0.591919674279155,0.248971008571898,-0.578255048594585,-0.307793288831684,-0.0777253922068224
